"gene_id","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name"
"g_45855",1.041951,0.972807,0.625801,3.148299,2.113945,1.909902,2.188131,1.354857,2.002189,"Quorum sensing"
"g_45855",1.041951,0.972807,0.625801,3.148299,2.113945,1.909902,2.188131,1.354857,2.002189,"Adipocytokine signaling pathway"
"g_45858",9.437154,6.654617,8.688808,0.736512,0.18867,1.553452,0.748522,0.240969,0,"Transporters"
"g_45861",0.293247,0.126116,0.700065,1.539074,0.755194,1.00857,2.262665,5.526548,13.293861,"Transporters"
"g_45861",0.293247,0.126116,0.700065,1.539074,0.755194,1.00857,2.262665,5.526548,13.293861,"ABC transporters"
"g_45862",3.507154,1.658226,1.587132,9.341689,15.003791,4.235101,3.410958,5.78534,8.579426,"Bacterial motility proteins"
"g_45862",3.507154,1.658226,1.587132,9.341689,15.003791,4.235101,3.410958,5.78534,8.579426,"Biofilm formation - Pseudomonas aeruginosa"
"g_45862",3.507154,1.658226,1.587132,9.341689,15.003791,4.235101,3.410958,5.78534,8.579426,"Two-component system"
"g_45862",3.507154,1.658226,1.587132,9.341689,15.003791,4.235101,3.410958,5.78534,8.579426,"Protein kinases"
"g_45862",3.507154,1.658226,1.587132,9.341689,15.003791,4.235101,3.410958,5.78534,8.579426,"Two-component system"
"g_45877",1.275417,0.278194,0.221869,1.684847,0.961761,2.468467,1.936423,0.908085,2.817236,"Pertussis"
"g_45877",1.275417,0.278194,0.221869,1.684847,0.961761,2.468467,1.936423,0.908085,2.817236,"Glycosaminoglycan binding proteins"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Pathways of neurodegeneration - multiple diseases"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Huntington disease"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Spinocerebellar ataxia"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Parkinson disease"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Prion disease"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Proteasome"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Peptidases and inhibitors"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Amyotrophic lateral sclerosis"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Proteasome"
"g_45895",30.845959,12.692551,10.335641,0.239818,0,0.46042,7.64907,5.87059,0.612864,"Alzheimer disease"
"g_45899",0.32514,0,1.821477,5.350776,8.227644,5.089411,12.192995,8.577361,3.994245,"Ribosome"
"g_45899",0.32514,0,1.821477,5.350776,8.227644,5.089411,12.192995,8.577361,3.994245,"Ribosome"
"g_45903",14.859359,14.497317,15.024268,0.161975,0.173365,1.754588,0.573666,0.187876,0.31506,"Transfer RNA biogenesis"
"g_45904",7.620955,19.082702,17.313868,1.750973,1.537598,1.423073,1.997012,1.401363,0.970626,"DNA repair and recombination proteins"
"g_45904",7.620955,19.082702,17.313868,1.750973,1.537598,1.423073,1.997012,1.401363,0.970626,"Base excision repair"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Human cytomegalovirus infection"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Prion disease"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Fc gamma R-mediated phagocytosis"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Chemical carcinogenesis - reactive oxygen species"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Renal cell carcinoma"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Kaposi sarcoma-associated herpesvirus infection"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"MAPK signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Phagosome"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Tight junction"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Axon regeneration"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Exosome"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Osteoclast differentiation"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Adherens junction"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Human immunodeficiency virus 1 infection"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Epstein-Barr virus infection"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Rap1 signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Fluid shear stress and atherosclerosis"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Diabetic cardiomyopathy"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Colorectal cancer"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Regulation of actin cytoskeleton"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Shigellosis"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Salmonella infection"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"B cell receptor signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Amyotrophic lateral sclerosis"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Sphingolipid signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"VEGF signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Non-alcoholic fatty liver disease"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Ras signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Focal adhesion"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"PI3K-Akt signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Axon guidance"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Pathways in cancer"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"MAPK signaling pathway - fly"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Leukocyte transendothelial migration"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"cAMP signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Epithelial cell signaling in Helicobacter pylori infection"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Pathways of neurodegeneration - multiple diseases"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Pancreatic cancer"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Viral carcinogenesis"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Proteoglycans in cancer"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"GTP-binding proteins"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Wnt signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Lipid and atherosclerosis"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Neurotrophin signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Choline metabolism in cancer"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Viral myocarditis"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Membrane trafficking"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Yersinia infection"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Toll-like receptor signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Natural killer cell mediated cytotoxicity"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Bacterial invasion of epithelial cells"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"AGE-RAGE signaling pathway in diabetic complications"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Neutrophil extracellular trap formation"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Pathogenic Escherichia coli infection"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Fc epsilon RI signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Chemokine signaling pathway"
"g_45913",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"Pancreatic secretion"
"g_45914",13.261312,56.833456,38.94951,3.998706,5.740048,3.394086,2.530358,4.282721,2.646695,"Chromosome and associated proteins"
"g_45914",13.261312,56.833456,38.94951,3.998706,5.740048,3.394086,2.530358,4.282721,2.646695,"Cell cycle - Caulobacter"
"g_45914",13.261312,56.833456,38.94951,3.998706,5.740048,3.394086,2.530358,4.282721,2.646695,"Cytoskeleton proteins"
"g_45929",2.62286,0.838247,0.527041,2.70715,2.314541,2.593537,2.924409,2.215924,4.662938,"Chromosome and associated proteins"
"g_45954",0.255985,0.109125,0.491629,2.369277,3.060991,4.810018,7.774808,3.177983,2.147881,"Ribosome"
"g_45954",0.255985,0.109125,0.491629,2.369277,3.060991,4.810018,7.774808,3.177983,2.147881,"Ribosome"
"g_45956",1.402511,1.053506,0.923909,4.206573,2.084814,3.93953,3.883454,1.72104,2.38303,"Nucleotide excision repair"
"g_45956",1.402511,1.053506,0.923909,4.206573,2.084814,3.93953,3.883454,1.72104,2.38303,"DNA repair and recombination proteins"
"g_45976",12.009281,15.317941,22.277685,2.503936,2.246427,1.743284,2.513522,2.901687,1.630856,"Transporters"
"g_45982",25.690176,74.309908,62.110296,15.382884,8.536526,24.907012,6.500587,6.202996,6.062407,"Secretion system"
"g_45983",2.282265,1.439804,1.182357,5.945588,7.421836,3.818126,14.160444,1.851787,1.88697,"Transporters"
"g_45985",3.998398,2.324996,1.679074,6.794583,4.937957,7.271876,4.763954,7.103345,17.726858,"Two-component system"
"g_45985",3.998398,2.324996,1.679074,6.794583,4.937957,7.271876,4.763954,7.103345,17.726858,"Two-component system"
"g_45985",3.998398,2.324996,1.679074,6.794583,4.937957,7.271876,4.763954,7.103345,17.726858,"Protein kinases"
"g_45988",0.571717,0.456915,0.793741,4.136254,4.874776,4.32099,6.637611,4.346194,3.617469,"Mismatch repair"
"g_45988",0.571717,0.456915,0.793741,4.136254,4.874776,4.32099,6.637611,4.346194,3.617469,"DNA repair and recombination proteins"
"g_45989",0.253861,0.413844,0.51264,3.417171,0.584958,1.654806,5.395959,4.187274,9.341362,"Transcription factors"
"g_45992",1.289038,0.762097,0.849639,8.040811,7.231789,10.256054,9.860137,8.51207,11.475698,"Transfer RNA biogenesis"
"g_45992",1.289038,0.762097,0.849639,8.040811,7.231789,10.256054,9.860137,8.51207,11.475698,"Amino acid related enzymes"
"g_45992",1.289038,0.762097,0.849639,8.040811,7.231789,10.256054,9.860137,8.51207,11.475698,"Aminoacyl-tRNA biosynthesis"
"g_46003",25.055552,0.786279,0.58458,0.732925,1.506414,0.261064,3.448517,4.597521,1.04828,"Biofilm formation - Pseudomonas aeruginosa"
"g_46003",25.055552,0.786279,0.58458,0.732925,1.506414,0.261064,3.448517,4.597521,1.04828,"Two-component system"
"g_46003",25.055552,0.786279,0.58458,0.732925,1.506414,0.261064,3.448517,4.597521,1.04828,"Bacterial motility proteins"
"g_46003",25.055552,0.786279,0.58458,0.732925,1.506414,0.261064,3.448517,4.597521,1.04828,"Secretion system"
"g_46004",2.935931,1.264446,0.772113,2.920951,2.801005,2.799461,2.395812,2.462778,4.846312,"Transporters"
"g_46017",2.815288,0.978029,0.790593,3.214257,2.74084,3.495137,3.914609,4.547709,5.35112,"Mitochondrial biogenesis"
"g_46043",27.190671,0.761191,1.246056,1.054078,1.682866,0.259975,1.954945,0.791189,0.879608,"Transcription"
"g_46046",2.135291,1.355259,1.199305,4.392324,6.437485,6.711152,8.990847,7.287638,8.590721,"Glycine, serine and threonine metabolism"
"g_46046",2.135291,1.355259,1.199305,4.392324,6.437485,6.711152,8.990847,7.287638,8.590721,"Valine, leucine and isoleucine biosynthesis"
"g_46052",0.519588,0.783758,0.488005,1.408675,1.965735,1.76776,4.315102,1.441418,0.387714,"Transporters"
"g_46063",13.631137,8.743942,12.148144,0,0,0,2.368896,1.684366,0.268904,"Peroxisome"
"g_46072",1.49536,1.776571,2.251641,2.818853,4.681528,2.703384,2.356579,5.350607,3.764559,"Transporters"
"g_46083",4.285289,2.287845,2.679697,3.749142,7.065867,2.533849,4.119097,3.436632,2.719678,"Alanine, aspartate and glutamate metabolism"
"g_46083",4.285289,2.287845,2.679697,3.749142,7.065867,2.533849,4.119097,3.436632,2.719678,"Peptidases and inhibitors"
"g_46083",4.285289,2.287845,2.679697,3.749142,7.065867,2.533849,4.119097,3.436632,2.719678,"Purine metabolism"
"g_46086",1.510979,4.342788,3.531295,0.51115,0.606231,0.542169,0.87472,0.550438,0.168701,"Enzymes with EC numbers"
"g_46087",1.206976,0.6875,0.374372,5.695792,0.766162,12.944306,5.239282,4.610106,20.06434,"General function prediction only"
"g_46092",4.973517,25.121147,18.5623,1.463926,0.673108,0.425808,1.69881,1.773966,0.405574,"Prenyltransferases"
"g_46092",4.973517,25.121147,18.5623,1.463926,0.673108,0.425808,1.69881,1.773966,0.405574,"Ubiquinone and other terpenoid-quinone biosynthesis"
"g_46106",3.559627,1.26166,0.667324,2.083214,1.530271,11.077336,2.559778,3.199986,5.153346,"Bacterial motility proteins"
"g_46106",3.559627,1.26166,0.667324,2.083214,1.530271,11.077336,2.559778,3.199986,5.153346,"Flagellar assembly"
"g_46119",1.61115,0.427384,0.890187,1.943435,1.927205,2.547695,1.772856,2.189626,3.311708,"Selenocompound metabolism"
"g_46148",1.118022,0.50993,0.764911,1.838757,1.521548,1.174026,3.492779,1.618889,1.45893,"Atrazine degradation"
"g_46148",1.118022,0.50993,0.764911,1.838757,1.521548,1.174026,3.492779,1.618889,1.45893,"Epithelial cell signaling in Helicobacter pylori infection"
"g_46148",1.118022,0.50993,0.764911,1.838757,1.521548,1.174026,3.492779,1.618889,1.45893,"Arginine biosynthesis"
"g_46148",1.118022,0.50993,0.764911,1.838757,1.521548,1.174026,3.492779,1.618889,1.45893,"Purine metabolism"
"g_46158",19.79774,0.777316,1.63673,0.274651,0.623425,0.390724,1.357234,0.771752,0.108282,"Messenger RNA biogenesis"
"g_46176",2.338183,1.714816,2.902952,54.968079,56.61508,101.735004,47.027736,53.864243,63.669881,"Phosphonate and phosphinate metabolism"
"g_46205",0.009863,0,0.832339,0.878618,2.515084,1.321647,6.121965,4.296039,0.779938,"Ribosome"
"g_46205",0.009863,0,0.832339,0.878618,2.515084,1.321647,6.121965,4.296039,0.779938,"Ribosome"
"g_46219",17.096115,60.685221,48.942234,5.546199,7.00844,4.918123,4.751142,6.459657,4.886481,"Chaperones and folding catalysts"
"g_46236",8.257081,13.292171,17.472322,1.52423,1.231385,1.901274,2.233866,2.029417,1.2265,"Pantothenate and CoA biosynthesis"
"g_46236",8.257081,13.292171,17.472322,1.52423,1.231385,1.901274,2.233866,2.029417,1.2265,"beta-Alanine metabolism"
"g_46254",22.525511,0.572967,0.733412,0.495858,0.644966,0.158868,2.342238,1.120885,0.24582,"Ribosome biogenesis"
"g_46257",2.609733,13.052945,9.357006,0.279028,0.468838,0.726535,0.479505,0.782923,0.502646,"Prenyltransferases"
"g_46257",2.609733,13.052945,9.357006,0.279028,0.468838,0.726535,0.479505,0.782923,0.502646,"Terpenoid backbone biosynthesis"
"g_46281",2.71222,0.499021,1.641278,2.644977,4.991298,16.130896,8.58161,6.65329,24.250548,"Porphyrin metabolism"
"g_46290",4.213602,4.743269,4.055687,14.323861,2.183891,7.609912,19.252048,24.983176,27.325154,"Glyoxylate and dicarboxylate metabolism"
"g_46290",4.213602,4.743269,4.055687,14.323861,2.183891,7.609912,19.252048,24.983176,27.325154,"Pyruvate metabolism"
"g_46292",5.815969,7.358451,7.969575,1.020354,3.291335,1.629325,3.404584,3.329314,3.314788,"Structural proteins"
"g_46314",10.526237,10.866585,12.484334,0.264869,0.129136,0.727115,1.083526,0.432088,0.069053,"Terpenoid backbone biosynthesis"
"g_46327",129.342435,67.856614,70.73746,1.094228,0.765901,0.795728,15.967825,25.604884,2.221638,"Apoptosis - fly"
"g_46333",2.449494,0.955477,0.623446,3.086445,1.861462,1.83437,3.906613,4.755568,2.764944,"Bacterial secretion system"
"g_46333",2.449494,0.955477,0.623446,3.086445,1.861462,1.83437,3.906613,4.755568,2.764944,"Quorum sensing"
"g_46333",2.449494,0.955477,0.623446,3.086445,1.861462,1.83437,3.906613,4.755568,2.764944,"Secretion system"
"g_46333",2.449494,0.955477,0.623446,3.086445,1.861462,1.83437,3.906613,4.755568,2.764944,"Protein export"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Pathways in cancer"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Chemical carcinogenesis - receptor activation"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Chemical carcinogenesis - DNA adducts"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Longevity regulating pathway - worm"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Glutathione metabolism"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Drug metabolism - other enzymes"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Drug metabolism - cytochrome P450"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Platinum drug resistance"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Hepatocellular carcinoma"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Transporters"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Metabolism of xenobiotics by cytochrome P450"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Chemical carcinogenesis - reactive oxygen species"
"g_46354",3.888325,1.406049,1.684107,0,0,0,1.667496,0.713467,0.186043,"Fluid shear stress and atherosclerosis"
"g_46365",15.174178,25.297945,32.796601,0,0.243793,0.490313,0.444316,0.194524,0.189955,"Enzymes with EC numbers"
"g_46376",4.392221,1.536892,0.9511,3.807432,5.519544,1.705501,2.415469,1.818783,1.885909,"Transporters"
"g_46379",4.780966,15.860034,13.559606,2.476479,2.176595,1.657111,1.660432,1.792595,1.175416,"Arginine and proline metabolism"
"g_46379",4.780966,15.860034,13.559606,2.476479,2.176595,1.657111,1.660432,1.792595,1.175416,"Ferroptosis"
"g_46387",9.152998,5.377794,4.428969,0,0,0,2.080887,0.498852,0,"Ribosome"
"g_46387",9.152998,5.377794,4.428969,0,0,0,2.080887,0.498852,0,"Ribosome"
"g_46392",23.2714,3.502847,3.042187,0.724231,0.452666,0.124118,1.811726,0.764479,0.600114,"Prokaryotic defense system"
"g_46436",0.648279,0.238372,0.363883,1.778534,1.082752,1.274162,1.981116,0.795581,1.202931,"Butanoate metabolism"
"g_46436",0.648279,0.238372,0.363883,1.778534,1.082752,1.274162,1.981116,0.795581,1.202931,"Fatty acid degradation"
"g_46436",0.648279,0.238372,0.363883,1.778534,1.082752,1.274162,1.981116,0.795581,1.202931,"Benzoate degradation"
"g_46449",36.682079,52.591525,59.128271,0.149428,0.129109,1.431306,0.467449,0.228365,0.026768,"Two-component system"
"g_46449",36.682079,52.591525,59.128271,0.149428,0.129109,1.431306,0.467449,0.228365,0.026768,"Two-component system"
"g_46451",70.272988,45.595734,48.152256,1.790662,1.83973,7.571472,2.767644,1.186943,1.758654,"Porphyrin metabolism"
"g_46491",1.917406,11.091084,6.3685,0.341251,0.724107,0.321027,0.794809,0.383138,0.387487,"Transporters"
"g_46495",92.101155,236.098709,202.910322,14.409714,11.380646,15.928024,14.467451,14.372754,7.517205,"Exosome"
"g_46511",0.953289,0.615577,0.310419,1.167602,1.576514,0.989684,1.84342,0.813431,1.132105,"Transporters"
"g_46516",0.773434,0.450646,0.112344,2.19244,2.749547,0.874789,2.201997,1.681576,2.905835,"Thiamine metabolism"
"g_46520",16.944674,53.083066,39.4243,7.613566,8.781052,3.317219,3.585493,5.660973,3.946841,"Chromosome and associated proteins"
"g_46520",16.944674,53.083066,39.4243,7.613566,8.781052,3.317219,3.585493,5.660973,3.946841,"Prokaryotic defense system"
"g_46520",16.944674,53.083066,39.4243,7.613566,8.781052,3.317219,3.585493,5.660973,3.946841,"DNA replication proteins"
"g_46524",8.681603,3.574652,3.94711,8.271611,10.26269,5.17989,9.082172,4.14083,4.445681,"Ubiquinone and other terpenoid-quinone biosynthesis"
"g_46531",10.585799,25.038803,20.496644,2.573278,2.564023,3.023937,1.847574,2.562804,1.912261,"Drug metabolism - other enzymes"
"g_46531",10.585799,25.038803,20.496644,2.573278,2.564023,3.023937,1.847574,2.562804,1.912261,"Pyrimidine metabolism"
"g_46533",183.693962,324.855557,389.079983,2.168147,1.803978,8.097796,2.723758,2.516777,1.495268,"DNA repair and recombination proteins"
"g_46533",183.693962,324.855557,389.079983,2.168147,1.803978,8.097796,2.723758,2.516777,1.495268,"DNA replication proteins"
"g_46539",10.925271,45.720018,39.155077,3.105825,2.527722,1.346661,2.506276,4.80226,2.860016,"Amino sugar and nucleotide sugar metabolism"
"g_46539",10.925271,45.720018,39.155077,3.105825,2.527722,1.346661,2.506276,4.80226,2.860016,"O-Antigen nucleotide sugar biosynthesis"
"g_46542",5.055045,15.112054,11.716294,2.801028,1.85898,1.051069,1.74177,2.009231,1.236329,"Ribosome biogenesis"
"g_46547",6.597691,2.411968,4.161995,0.484679,0.175723,0,3.589765,1.772954,0.332023,"Others"
"g_46553",1.284887,1.278263,1.00674,12.164221,7.248685,7.114393,11.401025,7.12239,18.328822,"Amino sugar and nucleotide sugar metabolism"
"g_46555",375.359272,171.642626,188.698442,4.366848,3.578631,3.377966,49.599103,82.330362,5.590152,"Ribosome"
"g_46555",375.359272,171.642626,188.698442,4.366848,3.578631,3.377966,49.599103,82.330362,5.590152,"Ribosome"
"g_46555",375.359272,171.642626,188.698442,4.366848,3.578631,3.377966,49.599103,82.330362,5.590152,"Coronavirus disease - COVID-19"
"g_46556",0.525816,0.79259,0.561793,3.873913,5.107716,2.72137,0.837954,0.70216,0.544015,"Benzoate degradation"
"g_46556",0.525816,0.79259,0.561793,3.873913,5.107716,2.72137,0.837954,0.70216,0.544015,"Fluorobenzoate degradation"
"g_46556",0.525816,0.79259,0.561793,3.873913,5.107716,2.72137,0.837954,0.70216,0.544015,"Xylene degradation"
"g_46564",15.144538,0.394724,0.663483,0.179357,0.883976,0.039592,2.636544,0.847999,0.183241,"Protein export"
"g_46564",15.144538,0.394724,0.663483,0.179357,0.883976,0.039592,2.636544,0.847999,0.183241,"Secretion system"
"g_46564",15.144538,0.394724,0.663483,0.179357,0.883976,0.039592,2.636544,0.847999,0.183241,"Bacterial secretion system"
"g_46564",15.144538,0.394724,0.663483,0.179357,0.883976,0.039592,2.636544,0.847999,0.183241,"Mitochondrial biogenesis"
"g_46564",15.144538,0.394724,0.663483,0.179357,0.883976,0.039592,2.636544,0.847999,0.183241,"Quorum sensing"
"g_46565",1.251455,0.446205,0.412644,2.433071,1.622166,2.324511,2.306714,1.849295,3.133228,"Transporters"
"g_46567",13.422841,39.553568,25.20627,0.737207,0.592714,1.071063,0.96021,1.001455,0.36763,"Transfer RNA biogenesis"
"g_46579",16.215225,0.786113,1.122426,0.150456,0.135393,0.160408,0.640498,0.577465,0.20162,"Caprolactam degradation"
"g_46595",0.25308,0.92091,0.697739,3.545837,1.071224,2.654497,8.767006,6.397877,18.02908,"Enzymes with EC numbers"
"g_46596",1.079862,0.370414,0.39461,2.220736,1.491812,5.004988,1.779074,2.063805,1.707491,"Protein processing"
"g_46598",19.59497,30.850531,19.390492,82.280886,148.393722,112.391398,88.245689,60.63624,44.393236,"Citrate cycle (TCA cycle)"
"g_46598",19.59497,30.850531,19.390492,82.280886,148.393722,112.391398,88.245689,60.63624,44.393236,"Glyoxylate and dicarboxylate metabolism"
"g_46599",5.279246,1.727462,1.0126,5.446897,4.558994,11.162953,2.732365,5.268938,14.250225,"Flagellar assembly"
"g_46599",5.279246,1.727462,1.0126,5.446897,4.558994,11.162953,2.732365,5.268938,14.250225,"Bacterial motility proteins"
"g_46605",9.958246,18.115607,13.073672,1.958761,2.46706,1.221463,1.647657,3.133144,1.412841,"Transcription machinery"
"g_46612",2.394493,1.107963,0.856768,3.782566,1.197993,2.512207,1.812506,2.336901,1.511152,"Transcription factors"
"g_46630",2.576686,0.897402,0.732146,3.587086,3.181297,2.600923,3.540493,1.461893,2.345491,"DNA repair and recombination proteins"
"g_46630",2.576686,0.897402,0.732146,3.587086,3.181297,2.600923,3.540493,1.461893,2.345491,"Homologous recombination"
"g_46633",101.481111,360.422312,265.682424,31.566134,30.083021,19.644114,22.65363,34.352762,22.706835,"Transporters"
"g_46662",1.776817,0.142617,0.522816,2.450358,1.674626,3.357136,1.474936,0.705105,2.73087,"Biotin metabolism"
"g_46662",1.776817,0.142617,0.522816,2.450358,1.674626,3.357136,1.474936,0.705105,2.73087,"Transcription factors"
